,rera_id,building_id,parking_type,count_booked
12225,P51600029683,,Number of Garages ( In Numbers),0
12226,P51600029683,,Covered Parking ( In Numbers),0
12227,P51600029688,,Number of Garages ( In Numbers),0
12228,P51600029688,,Covered Parking ( In Numbers),0
12229,P51600029689,,Number of Garages ( In Numbers),0
12230,P51600029689,,Covered Parking ( In Numbers),0
12231,P51600029690,,Number of Garages ( In Numbers),0
12232,P51600029690,,Covered Parking ( In Numbers),0
12233,P51600029691,,Number of Garages ( In Numbers),0
12234,P51600029691,,Covered Parking ( In Numbers),0
12235,P51600029695,,Number of Garages ( In Numbers),0
12236,P51600029695,,Covered Parking ( In Numbers),0
12237,P51600029696,,Number of Garages ( In Numbers),0
12238,P51600029696,,Covered Parking ( In Numbers),0
12239,P51600029711,,Number of Garages ( In Numbers),0
12240,P51600029711,,Covered Parking ( In Numbers),0
12241,P51600029716,,Number of Garages ( In Numbers),0
12242,P51600029716,,Covered Parking ( In Numbers),0
12243,P51600029723,,Number of Garages ( In Numbers),0
12244,P51600029723,,Covered Parking ( In Numbers),0
12245,P51600029748,,Number of Garages ( In Numbers),0
12246,P51600029748,,Covered Parking ( In Numbers),0
12247,P51600029750,,Number of Garages ( In Numbers),0
12248,P51600029750,,Covered Parking ( In Numbers),0
12249,P51600029756,,Number of Garages ( In Numbers),0
12250,P51600029756,,Covered Parking ( In Numbers),0
12251,P51600029765,,Number of Garages ( In Numbers),0
12252,P51600029765,,Covered Parking ( In Numbers),0
12253,P51600029766,,Number of Garages ( In Numbers),0
12254,P51600029766,,Covered Parking ( In Numbers),0
12255,P51600029776,,Number of Garages ( In Numbers),0
12256,P51600029776,,Covered Parking ( In Numbers),0
12257,P51600029778,,Number of Garages ( In Numbers),0
12258,P51600029778,,Covered Parking ( In Numbers),0
12259,P51600029794,,Number of Garages ( In Numbers),0
12260,P51600029794,,Covered Parking ( In Numbers),3
12261,P51600029811,,Number of Garages ( In Numbers),0
12262,P51600029811,,Covered Parking ( In Numbers),0
12263,P51600029835,,Number of Garages ( In Numbers),0
12264,P51600029835,,Covered Parking ( In Numbers),0
12265,P51600029841,,Number of Garages ( In Numbers),0
12266,P51600029841,,Covered Parking ( In Numbers),0
12267,P51600029863,,Number of Garages ( In Numbers),0
12268,P51600029863,,Covered Parking ( In Numbers),0
12269,P51600029864,,Number of Garages ( In Numbers),0
12270,P51600029864,,Covered Parking ( In Numbers),0
12271,P51600029867,,Number of Garages ( In Numbers),0
12272,P51600029867,,Covered Parking ( In Numbers),0
12273,P51600029872,,Number of Garages ( In Numbers),0
12274,P51600029872,,Covered Parking ( In Numbers),0
12275,P51600029873,,Number of Garages ( In Numbers),0
12276,P51600029873,,Covered Parking ( In Numbers),0
12277,P51600029897,,Number of Garages ( In Numbers),0
12278,P51600029897,,Covered Parking ( In Numbers),0
12279,P51600029904,,Number of Garages ( In Numbers),0
12280,P51600029904,,Covered Parking ( In Numbers),0
12281,P51600029905,,Number of Garages ( In Numbers),0
12282,P51600029905,,Covered Parking ( In Numbers),8
12283,P51600029913,,Number of Garages ( In Numbers),0
12284,P51600029913,,Covered Parking ( In Numbers),0
12285,P51600029925,,Number of Garages ( In Numbers),0
12286,P51600029925,,Covered Parking ( In Numbers),0
12287,P51600029928,,Number of Garages ( In Numbers),0
12288,P51600029928,,Covered Parking ( In Numbers),0
12289,P51600029962,,Number of Garages ( In Numbers),0
12290,P51600029962,,Covered Parking ( In Numbers),0
12291,P51600029963,,Number of Garages ( In Numbers),0
12292,P51600029963,,Covered Parking ( In Numbers),0
12293,P51600029968,,Number of Garages ( In Numbers),0
12294,P51600029968,,Covered Parking ( In Numbers),0
12295,P51600029969,,Number of Garages ( In Numbers),0
12296,P51600029969,,Covered Parking ( In Numbers),0
12297,P51600029970,,Number of Garages ( In Numbers),0
12298,P51600029970,,Covered Parking ( In Numbers),0
12299,P51600029980,,Number of Garages ( In Numbers),0
12300,P51600029980,,Covered Parking ( In Numbers),0
12301,P51600029997,,Number of Garages ( In Numbers),0
12302,P51600029997,,Covered Parking ( In Numbers),0
12303,P51600029998,,Number of Garages ( In Numbers),0
12304,P51600029998,,Covered Parking ( In Numbers),0
12305,P51600030019,,Number of Garages ( In Numbers),0
12306,P51600030019,,Covered Parking ( In Numbers),0
12307,P51600030020,,Number of Garages ( In Numbers),0
12308,P51600030020,,Covered Parking ( In Numbers),0
12309,P51600030021,,Number of Garages ( In Numbers),0
12310,P51600030021,,Covered Parking ( In Numbers),0
12311,P51600030023,,Number of Garages ( In Numbers),0
12312,P51600030023,,Covered Parking ( In Numbers),0
12313,P51600030029,,Number of Garages ( In Numbers),0
12314,P51600030029,,Covered Parking ( In Numbers),0
12315,P51600030030,,Number of Garages ( In Numbers),0
12316,P51600030030,,Covered Parking ( In Numbers),0
12317,P51600030033,,Number of Garages ( In Numbers),0
12318,P51600030033,,Covered Parking ( In Numbers),0
12319,P51600030035,,Number of Garages ( In Numbers),0
12320,P51600030035,,Covered Parking ( In Numbers),0
12321,P51600030040,,Number of Garages ( In Numbers),0
12322,P51600030040,,Covered Parking ( In Numbers),0
12323,P51600030045,,Number of Garages ( In Numbers),0
12324,P51600030045,,Covered Parking ( In Numbers),0
12325,P51600030046,,Number of Garages ( In Numbers),0
12326,P51600030046,,Covered Parking ( In Numbers),0
12327,P51600030062,,Number of Garages ( In Numbers),0
12328,P51600030062,,Covered Parking ( In Numbers),0
12329,P51600030073,,Number of Garages ( In Numbers),0
12330,P51600030073,,Covered Parking ( In Numbers),0
12331,P51600030085,,Number of Garages ( In Numbers),0
12332,P51600030085,,Covered Parking ( In Numbers),0
12333,P51600030093,,Number of Garages ( In Numbers),0
12334,P51600030093,,Covered Parking ( In Numbers),0
12335,P51600030095,,Number of Garages ( In Numbers),0
12336,P51600030095,,Covered Parking ( In Numbers),0
12337,P51600030096,,Number of Garages ( In Numbers),0
12338,P51600030096,,Covered Parking ( In Numbers),0
12339,P51600030103,,Number of Garages ( In Numbers),0
12340,P51600030103,,Covered Parking ( In Numbers),0
12341,P51600030109,,Number of Garages ( In Numbers),0
12342,P51600030109,,Covered Parking ( In Numbers),0
12343,P51600030111,,Number of Garages ( In Numbers),0
12344,P51600030111,,Covered Parking ( In Numbers),0
12345,P51600030118,,Number of Garages ( In Numbers),0
12346,P51600030118,,Covered Parking ( In Numbers),0
12347,P51600030127,,Number of Garages ( In Numbers),0
12348,P51600030127,,Covered Parking ( In Numbers),0
12349,P51600030139,,Number of Garages ( In Numbers),0
12350,P51600030139,,Covered Parking ( In Numbers),0
12351,P51600030152,,Number of Garages ( In Numbers),0
12352,P51600030152,,Covered Parking ( In Numbers),0
12353,P51600030153,,Number of Garages ( In Numbers),0
12354,P51600030153,,Covered Parking ( In Numbers),0
12355,P51600030156,,Number of Garages ( In Numbers),0
12356,P51600030156,,Covered Parking ( In Numbers),0
12357,P51600030160,,Number of Garages ( In Numbers),0
12358,P51600030160,,Covered Parking ( In Numbers),0
12359,P51600030161,,Number of Garages ( In Numbers),0
12360,P51600030161,,Covered Parking ( In Numbers),0
12361,P51600030164,,Number of Garages ( In Numbers),0
12362,P51600030164,,Covered Parking ( In Numbers),0
12363,P51600030170,,Number of Garages ( In Numbers),0
12364,P51600030170,,Covered Parking ( In Numbers),0
12365,P51600030176,,Number of Garages ( In Numbers),0
12366,P51600030176,,Covered Parking ( In Numbers),0
12367,P51600030179,,Number of Garages ( In Numbers),0
12368,P51600030179,,Covered Parking ( In Numbers),0
12369,P51600030196,,Number of Garages ( In Numbers),0
12370,P51600030196,,Covered Parking ( In Numbers),0
12371,P51600030197,,Number of Garages ( In Numbers),0
12372,P51600030197,,Covered Parking ( In Numbers),0
12373,P51600030199,,Number of Garages ( In Numbers),0
12374,P51600030199,,Covered Parking ( In Numbers),11
12375,P51600030208,,Number of Garages ( In Numbers),0
12376,P51600030208,,Covered Parking ( In Numbers),0
12377,P51600030214,,Number of Garages ( In Numbers),0
12378,P51600030214,,Covered Parking ( In Numbers),0
12379,P51600030217,,Number of Garages ( In Numbers),0
12380,P51600030217,,Covered Parking ( In Numbers),0
12381,P51600030218,,Number of Garages ( In Numbers),0
12382,P51600030218,,Covered Parking ( In Numbers),0
12383,P51600030234,,Number of Garages ( In Numbers),0
12384,P51600030234,,Covered Parking ( In Numbers),0
12385,P51600030238,,Number of Garages ( In Numbers),0
12386,P51600030238,,Covered Parking ( In Numbers),0
12387,P51600030240,,Number of Garages ( In Numbers),0
12388,P51600030240,,Covered Parking ( In Numbers),0
12389,P51600030242,,Number of Garages ( In Numbers),0
12390,P51600030242,,Covered Parking ( In Numbers),0
12391,P51600030248,,Number of Garages ( In Numbers),0
12392,P51600030248,,Covered Parking ( In Numbers),0
12393,P51600030250,,Number of Garages ( In Numbers),0
12394,P51600030250,,Covered Parking ( In Numbers),0
12395,P51600030264,,Number of Garages ( In Numbers),0
12396,P51600030264,,Covered Parking ( In Numbers),0
12397,P51600030272,,Number of Garages ( In Numbers),0
12398,P51600030272,,Covered Parking ( In Numbers),0
12399,P51600030276,,Number of Garages ( In Numbers),0
12400,P51600030276,,Covered Parking ( In Numbers),0
12401,P51600030289,,Number of Garages ( In Numbers),0
12402,P51600030289,,Covered Parking ( In Numbers),0
12403,P51600030305,,Number of Garages ( In Numbers),0
12404,P51600030305,,Covered Parking ( In Numbers),0
12405,P51600030312,,Number of Garages ( In Numbers),0
12406,P51600030312,,Covered Parking ( In Numbers),0
12407,P51600030315,,Number of Garages ( In Numbers),0
12408,P51600030315,,Covered Parking ( In Numbers),0
12409,P51600030335,,Number of Garages ( In Numbers),0
12410,P51600030335,,Covered Parking ( In Numbers),2
12411,P51600030341,,Number of Garages ( In Numbers),0
12412,P51600030341,,Covered Parking ( In Numbers),0
12413,P51600030343,,Number of Garages ( In Numbers),0
12414,P51600030343,,Covered Parking ( In Numbers),0
12415,P51600030344,,Number of Garages ( In Numbers),0
12416,P51600030344,,Covered Parking ( In Numbers),8
12417,P51600030350,,Number of Garages ( In Numbers),0
12418,P51600030350,,Covered Parking ( In Numbers),0
12419,P51600030358,,Number of Garages ( In Numbers),0
12420,P51600030358,,Covered Parking ( In Numbers),0
12421,P51600030362,,Number of Garages ( In Numbers),0
12422,P51600030362,,Covered Parking ( In Numbers),0
12423,P51600030363,,Number of Garages ( In Numbers),0
12424,P51600030363,,Covered Parking ( In Numbers),0
12425,P51600030370,,Number of Garages ( In Numbers),0
12426,P51600030370,,Covered Parking ( In Numbers),0
12427,P51600030377,,Number of Garages ( In Numbers),0
12428,P51600030377,,Covered Parking ( In Numbers),0
12429,P51600030385,,Number of Garages ( In Numbers),0
12430,P51600030385,,Covered Parking ( In Numbers),0
12431,P51600030392,,Number of Garages ( In Numbers),0
12432,P51600030392,,Covered Parking ( In Numbers),0
12433,P51600030396,,Number of Garages ( In Numbers),0
12434,P51600030396,,Covered Parking ( In Numbers),0
12435,P51600030398,,Number of Garages ( In Numbers),0
12436,P51600030398,,Covered Parking ( In Numbers),0
12437,P51600030402,,Number of Garages ( In Numbers),0
12438,P51600030402,,Covered Parking ( In Numbers),1
12439,P51600030411,,Number of Garages ( In Numbers),0
12440,P51600030411,,Covered Parking ( In Numbers),0
12441,P51600030412,,Number of Garages ( In Numbers),0
12442,P51600030412,,Covered Parking ( In Numbers),0
12443,P51600030414,,Number of Garages ( In Numbers),0
12444,P51600030414,,Covered Parking ( In Numbers),0
12445,P51600030424,,Number of Garages ( In Numbers),0
12446,P51600030424,,Covered Parking ( In Numbers),0
12447,P51600030435,,Number of Garages ( In Numbers),0
12448,P51600030435,,Covered Parking ( In Numbers),12
12449,P51600030440,,Number of Garages ( In Numbers),0
12450,P51600030440,,Covered Parking ( In Numbers),0
12451,P51600030443,,Number of Garages ( In Numbers),0
12452,P51600030443,,Covered Parking ( In Numbers),0
12453,P51600030455,,Number of Garages ( In Numbers),0
12454,P51600030455,,Covered Parking ( In Numbers),0
12455,P51600030461,,Number of Garages ( In Numbers),0
12456,P51600030461,,Covered Parking ( In Numbers),0
12457,P51600030462,,Number of Garages ( In Numbers),0
12458,P51600030462,,Covered Parking ( In Numbers),0
12459,P51600030469,,Number of Garages ( In Numbers),0
12460,P51600030469,,Covered Parking ( In Numbers),0
12461,P51600030470,,Number of Garages ( In Numbers),0
12462,P51600030470,,Covered Parking ( In Numbers),0
12463,P51600030497,,Number of Garages ( In Numbers),0
12464,P51600030497,,Covered Parking ( In Numbers),0
12465,P51600030503,,Number of Garages ( In Numbers),0
12466,P51600030503,,Covered Parking ( In Numbers),0
12467,P51600030504,,Number of Garages ( In Numbers),0
12468,P51600030504,,Covered Parking ( In Numbers),0
12469,P51600030516,,Number of Garages ( In Numbers),0
12470,P51600030516,,Covered Parking ( In Numbers),0
12471,P51600030517,,Number of Garages ( In Numbers),0
12472,P51600030517,,Covered Parking ( In Numbers),0
12473,P51600030535,,Number of Garages ( In Numbers),0
12474,P51600030535,,Covered Parking ( In Numbers),0
12475,P51600030536,,Number of Garages ( In Numbers),0
12476,P51600030536,,Covered Parking ( In Numbers),0
12477,P51600030543,,Number of Garages ( In Numbers),0
12478,P51600030543,,Covered Parking ( In Numbers),0
12479,P51600030546,,Number of Garages ( In Numbers),0
12480,P51600030546,,Covered Parking ( In Numbers),0
12481,P51600030561,,Number of Garages ( In Numbers),0
12482,P51600030561,,Covered Parking ( In Numbers),0
12483,P51600030571,,Number of Garages ( In Numbers),0
12484,P51600030571,,Covered Parking ( In Numbers),0
12485,P51600030574,,Number of Garages ( In Numbers),0
12486,P51600030574,,Covered Parking ( In Numbers),0
12487,P51600030615,,Number of Garages ( In Numbers),0
12488,P51600030615,,Covered Parking ( In Numbers),0
12489,P51600030620,,Number of Garages ( In Numbers),0
12490,P51600030620,,Covered Parking ( In Numbers),0
12491,P51600030631,,Number of Garages ( In Numbers),0
12492,P51600030631,,Covered Parking ( In Numbers),0
12493,P51600030641,,Number of Garages ( In Numbers),0
12494,P51600030641,,Covered Parking ( In Numbers),0
12495,P51600030645,,Number of Garages ( In Numbers),0
12496,P51600030645,,Covered Parking ( In Numbers),0
12497,P51600030646,,Number of Garages ( In Numbers),0
12498,P51600030646,,Covered Parking ( In Numbers),0
12499,P51600030649,,Number of Garages ( In Numbers),0
12500,P51600030649,,Covered Parking ( In Numbers),0
12501,P51600030650,,Number of Garages ( In Numbers),0
12502,P51600030650,,Covered Parking ( In Numbers),5
12503,P51600030651,,Number of Garages ( In Numbers),0
12504,P51600030651,,Covered Parking ( In Numbers),0
12505,P51600030652,,Number of Garages ( In Numbers),0
12506,P51600030652,,Covered Parking ( In Numbers),0
12507,P51600030661,,Number of Garages ( In Numbers),0
12508,P51600030661,,Covered Parking ( In Numbers),0
12509,P51600030671,,Number of Garages ( In Numbers),0
12510,P51600030671,,Covered Parking ( In Numbers),0
12511,P51600030695,,Number of Garages ( In Numbers),0
12512,P51600030695,,Covered Parking ( In Numbers),0
12513,P51600030701,,Number of Garages ( In Numbers),0
12514,P51600030701,,Covered Parking ( In Numbers),0
12515,P51600030706,,Number of Garages ( In Numbers),0
12516,P51600030706,,Covered Parking ( In Numbers),0
12517,P51600030714,,Number of Garages ( In Numbers),0
12518,P51600030714,,Covered Parking ( In Numbers),1
12519,P51600030716,,Number of Garages ( In Numbers),0
12520,P51600030716,,Covered Parking ( In Numbers),0
12521,P51600030728,,Number of Garages ( In Numbers),0
